seed,method,epoch,remaining_accuracy,forget_accuracy,testing_accuracy,SVC_MIA_forget_correctness,SVC_MIA_forget_confidence,SVC_MIA_forget_entropy,SVC_MIA_forget_m_entropy,SVC_MIA_forget_prob,unlearn_time_ms,wasserstein_dist,activation_distance_forget,activation_distance_test,wasserstein_dist_retrain,activation_distance_retrain,param_epochs_for_unlearning,param_learning_rate_for_unlearning,param_alpha,param_arch,param_dataset,param_lr,param_epochs_train,param_forgetting_data_amount,class_to_forget,ra_gap,ua_gap,test_gap,mia_confidence_gap,average_gap,run_time_efficiency
25,FT,2,95.66666666289906,42.3333334113227,92.18888888888888,0.5766666666666667,0.8213333333333334,0.8026666666666666,1.0,0.8257777777777777,19639.507055282593,1.0619285397324407,0.5519814491271973,,1.5860431317029096,0.8018586039543152,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,2,36.12839505871431,42.3333334113227,34.099999999999994,0.17866666666666664,28.185098784175917,0.997510017142836
25,FT,4,98.2641975308642,32.488888917711044,92.53333333333333,0.6751111111111111,0.868,0.838,1.0,0.736,33283.57720375061,1.0624432539696484,0.6071937680244446,,1.5610763057515866,0.761128306388855,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,2,21.760493828667535,32.488888917711044,22.555555555555557,0.132,19.234234575483534,0.9981137560669908
25,FT,6,99.38765432098765,27.800000044080946,92.53333333333333,0.722,0.9197777777777778,0.8144444444444444,1.0,0.7286666666666667,46986.98329925537,1.0830876361709711,0.6238939762115479,,1.4825773815144958,0.7684507369995117,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,2,14.195061730655624,27.800000044080946,21.822222222222223,0.0802222222222222,15.974376554795255,0.9997159338938163
25,FT,8,99.95802469135802,21.355555574205187,92.85555555555555,0.7864444444444445,0.978,0.8166666666666667,1.0,0.7124444444444444,60682.491064071655,1.1041138748661539,0.6438891291618347,,1.4549595631530408,0.7360789179801941,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,2,3.570370374891482,21.355555574205187,17.900000000000006,0.02200000000000002,10.711981487274167,1.0007063898204975
25,FT,10,99.99753086419753,18.622222236633302,92.87777777777778,0.8137777777777777,0.9917777777777778,0.8208888888888889,1.0,0.7042222222222223,74350.40283203125,1.0956433155894305,0.6547170281410217,,1.4599898369600561,0.7322325110435486,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,2,0.812345683533465,18.622222236633302,16.0,0.008222222222222242,8.860697535597248,1.00184368899663
25,FT,12,99.99753086419753,15.199999986436632,92.87777777777778,0.848,0.9971111111111111,0.8317777777777777,1.0,0.6862222222222223,87966.4671421051,1.0922309026023385,0.6680302023887634,,1.4457174166221105,0.7234084010124207,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,2,0.0024691358024711008,15.199999986436632,13.522222222222226,0.002888888888888941,7.181895058337554,1.0018707022792075
25,FT,14,99.99753086419753,12.222222239176432,92.9,0.8777777777777778,0.9991111111111111,0.8402222222222222,1.0,0.6713333333333333,101681.17141723633,1.0978357648655341,0.6720027923583984,,1.4442743539087977,0.7127615213394165,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,2,0.0024691358024711008,12.222222239176432,12.800000000000011,0.000888888888888939,6.2563950659669505,1.0010888204795025
25,FT,16,100.0,11.288888893127442,92.9,0.8871111111111111,0.9995555555555555,0.8571111111111112,1.0,0.6653333333333333,115383.66174697876,1.0839966043537708,0.6821473836898804,,1.4493824706639822,0.7119917273521423,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,2,0.0,11.288888893127442,12.833333333333343,0.0004444444444444695,6.030666667726307,1.0017467357267291
25,FT,18,100.0,9.40000000720554,92.74444444444444,0.906,1.0,0.8602222222222222,1.0,0.646,129026.08966827393,1.0800575298000752,0.6889448761940002,,1.4497016358598516,0.7049416303634644,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,2,0.0,9.40000000720554,12.633333333333326,0.0,5.508333335134717,1.00125037461229
25,FT,20,100.0,8.844444448682998,92.93333333333334,0.9115555555555556,1.0,0.8677777777777778,1.0,0.6522222222222223,142665.18449783325,1.0590910886705538,0.691366970539093,,1.4697138287352103,0.708564281463623,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,2,0.0,8.844444448682998,12.700000000000003,0.0,5.386111112170751,1.00102447978077
25,GA,2,80.7876543149595,14.422222249348959,78.9888888888889,0.8557777777777777,0.9253333333333333,0.794,0.0033333333333332993,0.5708888888888889,2310.9350204467773,1.0684887602971251,0.08428457379341125,,1.648631587530189,0.8126732707023621,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,,2,21.249382710774746,14.422222249348959,20.900000000000006,0.07466666666666666,14.161567906697593,0.11737467877238815
25,GA,4,75.42469135651766,10.288888896518284,73.56666666666666,0.8971111111111111,0.9093333333333333,0.8208888888888889,0.002666666666666706,0.5824444444444444,3841.8025970458984,1.101228343546965,0.15232303738594055,,1.6062738274291268,0.802254855632782,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,,2,1.0790123456790042,10.288888896518284,3.5888888888888886,0.09066666666666667,3.761864199438211,0.11520865070276456
25,GA,6,74.33827160117067,7.777777784983317,72.8,0.9222222222222223,0.9317777777777778,0.8313333333333334,0.00622222222222224,0.5606666666666666,5365.365028381348,1.145560951730196,0.21770866215229034,,1.5779788144337563,0.7983987331390381,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,,2,10.854320989161351,7.777777784983317,2.0888888888888886,0.06822222222222218,5.197302471313945,0.11415589027854199
25,GA,8,73.67901234115789,6.133333340538873,71.95555555555555,0.9386666666666666,0.9491111111111111,0.24377777777777776,0.01622222222222225,0.54,6887.24422454834,1.2145018434454993,0.27821457386016846,,1.5414555933375385,0.7964907288551331,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,,2,22.70864197530865,6.133333340538873,3.0,0.05088888888888887,7.973216051184103,0.11357657180689569
25,GA,10,72.66419753161772,4.266666667090522,70.82222222222222,0.9573333333333334,0.9646666666666667,0.8182222222222222,0.9964444444444445,0.5417777777777778,8409.491777420044,1.2793775722186582,0.3363598585128784,,1.5251740025376805,0.7975429892539978,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,,2,26.520987649046347,4.266666667090522,6.055555555555557,0.03533333333333333,9.21963580125644,0.11331473595254968
25,GA,12,71.29382716200087,2.844444444921282,69.5111111111111,0.9715555555555555,0.9766666666666667,0.5286666666666666,0.05888888888888888,0.5462222222222222,9931.39910697937,1.3731887658278572,0.39272797107696533,,1.515435235660904,0.8023262619972229,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,,2,28.70123456639419,2.844444444921282,9.844444444444449,0.023333333333333317,10.353364197273313,0.11311103106881468
25,GA,14,70.39753086419753,1.777777778254615,68.6,0.9822222222222222,0.9806666666666667,0.3164444444444444,0.07244444444444442,0.5413333333333333,11460.097312927246,1.5050582134529096,0.44182148575782776,,1.5233318410157053,0.8058643937110901,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,,2,29.602469135802465,1.777777778254615,11.5,0.019333333333333313,10.724895061847604,0.11282890570273169
25,GA,16,68.95061728018301,1.0222222231758966,67.38888888888889,0.9897777777777778,0.99,0.16488888888888886,0.9922222222222222,0.5611111111111111,12985.650539398193,1.637313338640125,0.4925987422466278,,1.5553172047362334,0.8139984011650085,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,,2,31.04938271981699,1.0222222231758966,12.677777777777777,0.010000000000000009,11.189845680192665,0.11273981811788698
25,GA,18,67.73827160418475,0.37777777777777777,66.23333333333333,0.9962222222222222,0.9975555555555555,0.18022222222222217,0.21044444444444443,0.5724444444444444,14513.745784759521,1.809976046644337,0.5351903438568115,,1.6282919097756485,0.8212505578994751,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,,2,32.261728395815254,0.37777777777777777,13.87777777777778,0.0024444444444444713,11.629932098953814,0.1126275580495349
