seed,method,epoch,remaining_accuracy,forget_accuracy,testing_accuracy,SVC_MIA_forget_correctness,SVC_MIA_forget_confidence,SVC_MIA_forget_entropy,SVC_MIA_forget_m_entropy,SVC_MIA_forget_prob,unlearn_time_ms,wasserstein_dist,activation_distance_forget,activation_distance_test,wasserstein_dist_retrain,activation_distance_retrain,param_epochs_for_unlearning,param_learning_rate_for_unlearning,param_alpha,param_arch,param_dataset,param_lr,param_epochs_train,param_forgetting_data_amount,class_to_forget,ra_gap,ua_gap,test_gap,mia_confidence_gap,average_gap,run_time_efficiency
100,FT,2,93.71358023937837,27.488888929578994,90.33333333333333,0.725111111111111,0.8977777777777778,0.8904444444444445,1.0,0.7873333333333333,19877.816438674927,1.0843673254030433,0.5308562517166138,,1.6569169219972115,0.710614800453186,10.0,0.01,0.5,resnet18,cifar10,0.1,18,,2,34.5802469064218,27.488888929578994,31.95555555555555,0.10222222222222221,23.531728403444642,1.0097629328845885
100,FT,4,97.0395061690719,18.755555569966635,91.0,0.8124444444444444,0.9146666666666666,0.8493333333333333,0.0,0.7482222222222222,33705.67607879639,1.0923695656060768,0.5811045169830322,,1.634954927555863,0.669795036315918,10.0,0.01,0.5,resnet18,cifar10,0.1,18,,2,19.288888889642408,18.755555569966635,20.444444444444443,0.08533333333333337,14.643555559346703,1.0110231040747437
100,FT,6,98.88395061728394,13.311111116197374,91.08888888888889,0.8668888888888888,0.9686666666666667,0.8037777777777778,0.0,0.713111111111111,47414.83736038208,1.0987121727542277,0.6274095177650452,,1.5908551458500948,0.6690118312835693,10.0,0.01,0.5,resnet18,cifar10,0.1,18,,2,7.698765435112847,13.311111116197374,15.688888888888883,0.031333333333333324,9.18252469338311,1.009131694007136
100,FT,8,99.83456790123456,10.311111131456164,91.08888888888889,0.8968888888888888,0.9882222222222222,0.7691111111111111,1.0,0.6828888888888889,61132.86280632019,1.114660084213196,0.6555402278900146,,1.5459903297247841,0.6647850275039673,10.0,0.01,0.5,resnet18,cifar10,0.1,18,,2,6.688888892656493,10.311111131456164,19.055555555555557,0.011777777777777776,9.016833339361499,1.0067024145422447
100,FT,10,99.98518518518519,7.177777787950304,91.07777777777778,0.9282222222222223,0.9968888888888889,0.7651111111111111,1.0,0.6533333333333333,74913.51962089539,1.117888251544577,0.6857219934463501,,1.5164065864754397,0.6638978123664856,10.0,0.01,0.5,resnet18,cifar10,0.1,18,,2,0.42469135802468827,7.177777787950304,13.177777777777777,0.0031111111111110645,5.19583950871597,1.006203993402088
100,GA,2,77.85185185185185,14.866666653103298,75.71111111111111,0.8513333333333333,0.8062222222222222,0.6448888888888888,0.9984444444444445,0.3282222222222222,2320.363998413086,1.096673278316853,0.076586052775383,,1.7320736576133886,0.8058292269706726,5.0,0.0001,0.5,resnet18,cifar10,0.1,18,,2,18.718518518895273,14.866666653103298,17.33333333333333,0.19377777777777783,12.77807407077742,0.1178709725802054
100,GA,4,71.66666666289906,11.422222245958116,70.13333333333334,0.8857777777777778,0.8473333333333333,0.17755555555555558,0.9995555555555555,0.29022222222222227,3857.4740886688232,1.1288010281054899,0.12940208613872528,,1.7090527251749572,0.8034957647323608,5.0,0.0001,0.5,resnet18,cifar10,0.1,18,,2,6.08395061653043,11.422222245958116,0.42222222222221717,0.15266666666666673,4.520265437844358,0.11570737871854354
100,wfisher,10,11.11111111054597,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,12250.308990478516,1311.7728828299469,1.1300019025802612,,1310.8307646937112,1.1507278680801392,,,0.5,resnet18,cifar10,0.1,18,,2,88.44938271661454,0.0,66.78888888888889,1.0,39.05956790137586,0.16454052471445818
100,retrain,2,59.133333332956575,0.0,58.37777777777778,1.0,1.0,0.3315555555555556,0.0,0.3522222222222222,19685.626983642578,1.939879492254152,0.5345732569694519,,0.0,0.0,10.0,0.01,0.5,resnet18,cifar10,0.1,18,,2,,,,,,
100,retrain,4,77.75061727942949,0.0,70.55555555555556,1.0,1.0,0.8242222222222222,1.0,0.7275555555555555,33338.18578720093,1.7942482177470884,0.580231785774231,,0.0,0.0,10.0,0.01,0.5,resnet18,cifar10,0.1,18,,2,,,,,,
100,retrain,6,91.1851851821711,0.0,75.4,1.0,1.0,0.7384444444444445,0.001777777777777767,0.6248888888888888,46985.777616500854,2.267895030456858,0.689171552658081,,0.0,0.0,10.0,0.01,0.5,resnet18,cifar10,0.1,18,,2,,,,,,
100,retrain,8,93.14567900857807,0.0,72.03333333333333,1.0,1.0,0.6246666666666667,0.016000000000000014,0.7404444444444445,60725.852966308594,3.1997949239794035,0.7961688041687012,,0.0,0.0,10.0,0.01,0.5,resnet18,cifar10,0.1,18,,2,,,,,,
100,retrain,10,99.5604938271605,0.0,77.9,1.0,1.0,0.7186666666666667,0.031333333333333324,0.5344444444444445,74451.62224769592,3.1518776826756802,0.808124840259552,,0.0,0.0,10.0,0.01,0.5,resnet18,cifar10,0.1,18,,2,,,,,,
