seed,method,epoch,remaining_accuracy,forget_accuracy,testing_accuracy,SVC_MIA_forget_correctness,SVC_MIA_forget_confidence,SVC_MIA_forget_entropy,SVC_MIA_forget_m_entropy,SVC_MIA_forget_prob,unlearn_time_ms,wasserstein_dist,activation_distance_forget,activation_distance_test,wasserstein_dist_retrain,activation_distance_retrain,param_epochs_for_unlearning,param_learning_rate_for_unlearning,param_alpha,param_arch,param_dataset,param_lr,param_epochs_train,param_forgetting_data_amount,class_to_forget,ra_gap,ua_gap,test_gap,mia_confidence_gap,average_gap,run_time_efficiency
12,FT,2,94.73333333408685,93.68888883463542,90.51,0.06311111111111112,0.13755555555555554,0.20244444444444443,0.4211111111111111,0.2326666666666667,19585.899829864502,1.1565957237793327,0.13621793687343597,,2.0523602672265406,0.5452432036399841,20.0,0.01,0.5,resnet18,cifar10,0.1,20,4500,,38.044444448965564,37.79999984063043,33.96000000000001,0.5226666666666667,27.581777739065668,0.9944904944265208
12,FT,4,97.94074073621962,93.68888900417751,91.09,0.06311111111111112,0.11088888888888893,0.1671111111111111,0.41488888888888886,0.2195555555555555,33258.19373130798,1.21138397783041,0.18129433691501617,,2.029374472689687,0.4015543758869171,20.0,0.01,0.5,resnet18,cifar10,0.1,20,4500,,23.958024687590424,25.911111151801208,23.960000000000008,0.2262222222222222,18.513839515403465,0.9980155588002763
12,FT,6,99.50864197530865,94.20000006781684,91.21,0.05800000000000005,0.11711111111111117,0.13777777777777778,0.42800000000000005,0.11311111111111116,46827.773094177246,1.243619536348847,0.19426941871643066,,2.0570942088313577,0.41114601492881775,20.0,0.01,0.5,resnet18,cifar10,0.1,20,4500,,15.925925931200581,25.80000007459853,22.36,0.2088888888888888,16.073703723672,0.9950285886309569
12,FT,8,99.92592592592592,94.40000011528863,91.18,0.05600000000000005,0.128,0.12955555555555553,0.3957777777777778,0.10799999999999998,60401.58009529114,1.295242863041909,0.2020500749349594,,2.0715717337935513,0.4116114377975464,20.0,0.01,0.5,resnet18,cifar10,0.1,20,4500,,14.3037037074713,26.000000169542105,24.260000000000005,0.29155555555555557,16.213814858142243,0.9935162491757368
12,FT,10,99.99506172839506,93.84444439019097,91.11,0.061555555555555586,0.14377777777777778,0.13444444444444448,0.3342222222222222,0.10711111111111116,73976.09758377075,1.315990423227224,0.20936965942382812,,2.115015117039409,0.4144149720668793,20.0,0.01,0.5,resnet18,cifar10,0.1,20,4500,,7.214814819335928,25.64444436306424,22.480000000000004,0.2904444444444444,13.907425906711154,0.9937756870234801
12,FT,12,100.0,94.02222221544054,91.24,0.05977777777777782,0.14600000000000002,0.13844444444444448,0.2866666666666666,0.09866666666666668,87659.25478935242,1.3230368653846292,0.2072465866804123,,2.149076488072735,0.41628754138946533,20.0,0.01,0.5,resnet18,cifar10,0.1,20,4500,,0.0,17.399999864366322,14.58999999999999,0.2937777777777778,8.070944410536022,0.9941701331181789
12,FT,14,100.0,94.19999995252822,90.99,0.05800000000000005,0.1537777777777778,0.14533333333333331,0.29533333333333334,0.09533333333333338,101335.46876907349,1.3219241668203008,0.20847055315971375,,2.168348460606838,0.41636499762535095,20.0,0.01,0.5,resnet18,cifar10,0.1,20,4500,,0.0,17.57777768283421,13.989999999999995,0.29666666666666663,7.966111087375218,0.9943017526349098
12,FT,16,100.0,94.0888889634874,91.12,0.059111111111111114,0.1597777777777778,0.15422222222222226,0.21933333333333338,0.09955555555555551,114961.8787765503,1.3256776705676103,0.20980222523212433,,2.1922487465442293,0.4164424240589142,20.0,0.01,0.5,resnet18,cifar10,0.1,20,4500,,0.0,17.13333331298827,14.050000000000011,0.2897777777777778,7.868277772691515,0.9939984977212002
12,FT,18,100.0,93.8888890516493,91.08,0.061111111111111116,0.16088888888888886,0.16400000000000003,0.27488888888888885,0.09733333333333338,128518.8934803009,1.3168602425275153,0.2103590965270996,,2.219046796069396,0.4165959060192108,20.0,0.01,0.5,resnet18,cifar10,0.1,20,4500,,0.0,16.933333326551647,14.079999999999998,0.29288888888888887,7.826555553860134,0.9934068893024158
12,FT,20,100.0,93.88888887532552,91.16,0.061111111111111116,0.16266666666666663,0.1717777777777778,0.252,0.09644444444444444,142097.16200828552,1.3044190145866286,0.2099572867155075,,2.2325443013196424,0.4176750183105469,20.0,0.01,0.5,resnet18,cifar10,0.1,20,4500,,0.0,16.822222039116753,14.179999999999993,0.29800000000000004,7.825055509779187,0.9934980097007425
12,GA,2,88.38518518669223,87.71111113145616,85.46,0.12288888888888894,0.21977777777777774,0.36911111111111106,0.5062222222222222,0.3373333333333334,2296.7169284820557,1.152129368500214,0.0356454961001873,,2.1220750475953745,0.5361917614936829,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,4500,,31.69629630157094,31.82222213745117,28.909999999999997,0.4404444444444445,23.217240720866634,0.11661772875408814
12,GA,4,85.82469135199653,85.22222240532768,83.05,0.14777777777777779,0.19911111111111113,0.3426666666666667,0.5197777777777778,0.3244444444444444,3812.401533126831,1.1854828369030657,0.03932267799973488,,2.098380020254175,0.4154830873012543,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,4500,,11.841975303367335,17.44444455295138,15.920000000000002,0.138,11.336104964079679,0.11440296719640784
12,GA,6,85.07160493525753,84.42222236463759,82.36,0.1557777777777778,0.20666666666666667,0.3493333333333334,0.5206666666666666,0.31666666666666665,5332.361936569214,1.1911258051626779,0.04564812779426575,,2.1104268767825443,0.4209202229976654,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,4500,,1.4888888911494575,16.022222371419275,13.510000000000005,0.11933333333333329,7.785111148975518,0.11330567783232151
12,GA,8,84.2049382700979,83.53333346896702,81.65,0.16466666666666663,0.21399999999999997,0.3017777777777778,0.5495555555555556,0.31733333333333336,6851.030111312866,1.1858442081025649,0.05911797285079956,,2.1091542233807523,0.4247840642929077,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,4500,,1.4172839483567259,15.133333523220486,14.730000000000004,0.2055555555555556,7.871543256783193,0.11268926621527617
12,GA,10,83.01481480803314,82.2222222290039,80.48,0.1777777777777778,0.23111111111111116,0.29000000000000004,0.5002222222222222,0.3275555555555556,8373.34680557251,1.2039353137591657,0.07502853125333786,,2.123792274854374,0.43431609869003296,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,4500,,9.765432101025993,14.02222220187717,11.850000000000009,0.20311111111111102,8.960191353503571,0.11248536684394171
12,GA,12,81.69629629328222,80.55555552164714,79.33,0.19444444444444442,0.25511111111111107,0.36777777777777776,0.5411111111111111,0.4277777777777778,9988.24954032898,1.1951539363995198,0.09689870476722717,,2.135369525379993,0.44202059507369995,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,4500,,18.303703706717783,3.933333170572922,2.6799999999999926,0.18466666666666676,6.275425885989341,0.11327976035147183
12,GA,14,79.96543209801192,78.77777790662978,77.29,0.2122222222222222,0.2664444444444445,0.38088888888888894,0.542,0.42933333333333334,11509.061574935913,1.1902685167279925,0.12350781261920929,,2.1360714375706067,0.4528251886367798,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,4500,,20.034567901988083,2.155555636935773,0.29000000000000625,0.18399999999999994,5.666030884730966,0.11292670013911559
12,GA,16,77.08888888888889,75.46666670735677,74.59,0.2453333333333333,0.29133333333333333,0.2653333333333333,0.5293333333333333,0.44066666666666665,13030.473947525024,1.196990668507502,0.1627712994813919,,2.1469915537144186,0.4736362397670746,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,4500,,22.91111111111111,1.4888889431423706,2.4799999999999898,0.15822222222222226,6.759555569118923,0.11266579553392869
12,GA,18,73.40740740288628,71.75555564371744,70.91,0.2824444444444445,0.31466666666666665,0.2964444444444444,0.5104444444444445,0.4766666666666667,14550.162315368652,1.204889267940552,0.2147933393716812,,2.153781220441438,0.5007116794586182,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,4500,,26.592592597113722,5.20000008138021,6.090000000000003,0.13911111111111107,9.505425947401262,0.11246775546485017
12,GA,20,67.43456790198809,66.04444446478949,65.44,0.3395555555555556,0.28288888888888886,0.41888888888888887,0.488,0.7486666666666666,16066.277027130127,1.2142404428278408,0.2979402244091034,,2.1754799370003624,0.5495291948318481,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,4500,,32.56543209801191,11.022222371419275,11.540000000000006,0.1777777777777778,13.826358061802242,0.11233028178862452
12,wfisher,20,10.034567901328758,10.111111118740506,10.04,0.8988888888888888,0.8986666666666667,0.9997777777777778,0.4833333333333333,0.9995555555555555,12065.69504737854,3.8753432226710993,1.2046340703964233,,3.143924511181782,1.3168588876724243,,,0.5,resnet18,cifar10,0.1,20,4500,,89.96543209867124,66.95555571746826,66.94,0.43800000000000006,56.07474695403487,0.08435948928049473
12,retrain,2,56.68888888512129,55.88888899400499,56.55,0.4411111111111111,0.6602222222222223,0.4966666666666667,0.4973333333333333,0.46399999999999997,19694.406270980835,1.4655511023440715,0.6075934171676636,,0.0,0.0,20.0,0.01,0.5,resnet18,cifar10,0.1,20,4500,,,,,,,
12,retrain,4,73.9827160486292,67.7777778523763,67.13,0.3222222222222222,0.33711111111111114,0.3773333333333333,0.5373333333333333,0.5806666666666667,33324.323892593384,2.038294015887234,0.714272141456604,,0.0,0.0,20.0,0.01,0.5,resnet18,cifar10,0.1,20,4500,,,,,,,
12,retrain,6,83.58271604410807,68.39999999321832,68.85,0.31599999999999995,0.32599999999999996,0.39488888888888884,0.51,0.6013333333333333,47061.73634529114,2.5925577928877113,0.780320405960083,,0.0,0.0,20.0,0.01,0.5,resnet18,cifar10,0.1,20,4500,,,,,,,
12,retrain,8,85.62222221845462,68.39999994574653,66.92,0.31599999999999995,0.41955555555555557,0.49711111111111106,0.4662222222222222,0.3024444444444444,60795.764684677124,3.330611485378968,0.8442304730415344,,0.0,0.0,20.0,0.01,0.5,resnet18,cifar10,0.1,20,4500,,,,,,,
12,retrain,10,92.78024690905913,68.20000002712673,68.63,0.31799999999999995,0.4342222222222222,0.4706666666666667,0.46911111111111115,0.28088888888888885,74439.43190574646,3.911230763539508,0.8714333772659302,,0.0,0.0,20.0,0.01,0.5,resnet18,cifar10,0.1,20,4500,,,,,,,
12,retrain,12,100.0,76.62222235107421,76.65,0.23377777777777775,0.4397777777777778,0.44933333333333336,0.4177777777777778,0.2831111111111111,88173.29335212708,3.6597081194016874,0.8887410163879395,,0.0,0.0,20.0,0.01,0.5,resnet18,cifar10,0.1,20,4500,,,,,,,
12,retrain,14,100.0,76.622222269694,77.0,0.23377777777777775,0.4504444444444444,0.4815555555555555,0.4117777777777778,0.2813333333333333,101916.21255874634,3.6047465612485188,0.8889904618263245,,0.0,0.0,20.0,0.01,0.5,resnet18,cifar10,0.1,20,4500,,,,,,,
