seed,method,epoch,remaining_accuracy,forget_accuracy,testing_accuracy,SVC_MIA_forget_correctness,SVC_MIA_forget_confidence,SVC_MIA_forget_entropy,SVC_MIA_forget_m_entropy,SVC_MIA_forget_prob,unlearn_time_ms,wasserstein_dist,activation_distance_forget,activation_distance_test,wasserstein_dist_retrain,activation_distance_retrain,param_epochs_for_unlearning,param_learning_rate_for_unlearning,param_alpha,param_arch,param_dataset,param_lr,param_epochs_train,param_forgetting_data_amount,class_to_forget,ra_gap,ua_gap,test_gap,mia_confidence_gap,average_gap,run_time_efficiency
12,FT,2,96.3703703711239,5.422222222646077,93.11111111111111,0.9457777777777778,0.9946666666666667,0.8077777777777778,0.0,0.9173333333333333,19676.44476890564,1.025198231250526,0.7622618079185486,,1.5300719749771772,0.6791245937347412,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,3,34.886419752332905,5.422222222646077,33.13333333333334,0.005333333333333301,18.361827160411416,1.0032660581302841
12,FT,4,98.6962962962963,4.644444448259142,93.44444444444444,0.9535555555555556,0.9968888888888889,0.7442222222222222,0.0,0.6406666666666667,33294.01087760925,1.0240374261878653,0.7767340540885925,,1.518942315878221,0.6188926696777344,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,3,18.439506175100064,4.644444448259142,19.733333333333334,0.0031111111111110645,10.705098766950913,1.003337777222177
12,FT,6,99.69382716049383,3.088888889842563,93.52222222222223,0.9691111111111111,0.9988888888888889,0.6224444444444445,1.0,0.5091111111111111,46883.94117355347,1.061761179676486,0.8355599045753479,,1.4643058796412822,0.6318876147270203,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,3,13.770370375645015,3.088888889842563,21.799999999999997,0.0011111111111110628,9.665092594149671,1.0032389671927486
12,FT,8,99.94567901234568,1.600000003390842,93.53333333333333,0.984,1.0,0.5617777777777777,1.0,0.4451111111111111,60517.42506027222,1.1139635784653117,0.8768591284751892,,1.427687695908093,0.6447163820266724,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,3,3.086419752332901,1.600000003390842,17.144444444444446,0.0,5.457716050042047,1.0039832025479454
12,FT,10,99.99012345679013,0.866666667620341,93.38888888888889,0.9913333333333333,1.0,0.5604444444444445,1.0,0.4342222222222222,74208.04643630981,1.1173047247973804,0.8882539868354797,,1.4462062782701737,0.6522050499916077,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,3,0.027160493827167898,0.866666667620341,12.588888888888889,0.0,3.3706790125840995,1.0038663245966828
12,FT,12,100.0,0.4888888888888889,93.52222222222223,0.9951111111111111,1.0,0.5515555555555556,1.0,0.402,87811.87343597412,1.1297864102424433,0.9068732857704163,,1.4554597943859384,0.658091127872467,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,3,0.0,0.4888888888888889,11.333333333333343,0.0,2.955555555555558,1.003273718850451
12,FT,14,100.0,0.4222222222222222,93.5,0.9957777777777778,1.0,0.5617777777777777,1.0,0.39,101420.71223258972,1.148621480924906,0.9098257422447205,,1.4641432329709283,0.6584007740020752,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,3,0.0,0.4222222222222222,11.599999999999994,0.0,3.005555555555554,1.0035879265288157
12,FT,16,100.0,0.40000000095367433,93.5111111111111,0.996,1.0,0.5851111111111111,1.0,0.3953333333333333,115067.77858734131,1.124660603712498,0.9057344198226929,,1.4745560800119721,0.660822331905365,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,3,0.0,0.40000000095367433,11.388888888888886,0.0,2.94722222246064,1.0032451746841478
12,FT,18,100.0,0.26666666762034097,93.43333333333334,0.9973333333333333,1.0,0.5608888888888889,0.0,0.3986666666666666,128747.16973304749,1.144952528792394,0.9261366128921509,,1.490475195485086,0.6618683338165283,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,3,0.0,0.26666666762034097,11.400000000000006,0.0,2.9166666669050865,1.0039927696128446
12,FT,20,100.0,0.26666666666666666,93.37777777777778,0.9973333333333333,1.0,0.6017777777777777,0.0,0.3786666666666667,142363.51990699768,1.1214707654377893,0.9143287539482117,,1.500501317095945,0.6599486470222473,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,3,0.0,0.26666666666666666,11.077777777777783,0.0,2.8361111111111126,1.0033941294128708
12,GA,2,86.62962962360146,11.755555569118924,84.35555555555555,0.8824444444444445,0.9428888888888889,0.8162222222222222,1.0,0.7055555555555555,2297.414779663086,1.077338227196548,0.08032329380512238,,1.6154088915938765,0.840721845626831,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,,3,25.145679004810468,11.755555569118924,24.37777777777778,0.05711111111111111,15.334030865704571,0.11714099253973276
12,GA,4,83.4320987578969,9.733333340962728,81.3,0.9026666666666667,0.9313333333333333,0.84,0.0,0.7115555555555555,3825.490713119507,1.1231899473073672,0.13333962857723236,,1.6003998927529595,0.8731774687767029,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,,3,3.175308636700663,9.733333340962728,7.588888888888889,0.06866666666666665,5.141549383304737,0.11528377770389618
12,GA,6,82.56790122929326,7.177777784983317,80.44444444444444,0.9282222222222223,0.9466666666666667,0.8373333333333334,0.0,0.6946666666666667,5352.55765914917,1.144270621774122,0.18423359096050262,,1.601103048853629,0.8705390691757202,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,,3,3.3555555555555543,7.177777784983317,8.722222222222214,0.053333333333333344,4.827222224023605,0.11453590042540039
12,GA,8,81.66913579870153,4.77777778116862,79.6,0.9522222222222222,0.9588888888888889,0.8128888888888889,0.9875555555555555,0.6768888888888889,6877.575874328613,1.1645674569185929,0.2374035120010376,,1.5854413987516762,0.868520975112915,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,,3,15.190123461311245,4.77777778116862,3.2111111111111086,0.0411111111111111,5.805030866175521,0.11409888383714167
12,GA,10,80.70617283423152,3.0222222226990594,78.76666666666667,0.9697777777777777,0.9684444444444444,0.6944444444444444,0.9826666666666667,0.6586666666666667,8448.380470275879,1.2119496374528773,0.29228103160858154,,1.5596592746616944,0.8666494488716125,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,,3,19.25679012873144,3.0222222226990594,2.0333333333333314,0.03155555555555556,6.085975310079847,0.11428739953111723
12,GA,12,79.51111111035759,1.95555555650923,77.73333333333333,0.9804444444444445,0.9846666666666667,0.729111111111111,0.010222222222222244,0.6482222222222223,9974.91979598999,1.2673843357077066,0.33518892526626587,,1.5447377163112743,0.8678426146507263,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,,3,20.48888888964241,1.95555555650923,4.455555555555549,0.01533333333333331,6.7288333337601305,0.1139660787018129
12,GA,14,78.02469135350357,1.0444444453981188,76.22222222222223,0.9895555555555555,0.9895555555555555,0.7582222222222222,0.9793333333333334,0.6586666666666667,11498.602628707886,1.3352128006979473,0.3778267502784729,,1.5489773527146165,0.8727381825447083,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,,3,21.97530864649643,1.0444444453981188,5.677777777777777,0.010444444444444478,7.176993828529193,0.11378207188743848
12,GA,16,76.70617283423152,0.6000000004768371,75.06666666666666,0.994,0.9948888888888889,0.7288888888888889,0.015555555555555545,0.6511111111111111,13022.971630096436,1.420139744864926,0.41954097151756287,,1.5416009599471507,0.8775124549865723,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,,3,23.293827165768477,0.6000000004768371,7.055555555555557,0.005111111111111066,7.738623458227996,0.11354380529755108
12,GA,18,75.15555555329499,0.26666666666666666,73.32222222222222,0.9973333333333333,0.9975555555555555,0.7157777777777778,0.020222222222222253,0.6515555555555556,14544.461011886597,1.5384862287006267,0.45798802375793457,,1.5654368638189151,0.8864626288414001,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,,3,24.844444446705012,0.26666666666666666,8.711111111111109,0.0024444444444444713,8.456166667231807,0.1134202307058701
12,GA,20,73.41728394458912,0.1111111111111111,71.85555555555555,0.9988888888888889,0.9973333333333333,0.5764444444444444,0.8497777777777777,0.6357777777777778,16066.89167022705,1.656330435206763,0.496194988489151,,1.6125788109943482,0.8956195712089539,20.0,0.0001,0.5,resnet18,cifar10,0.1,20,,3,26.582716055410884,0.1111111111111111,10.444444444444443,0.002666666666666706,9.285234569408278,0.1132412628624951
12,wfisher,20,11.565432098482862,0.0,11.7,1.0,1.0,0.012222222222222245,1.0,0.0015555555555555323,12189.470291137695,5.7035206922986275,1.1398816108703613,,4.913831668471319,1.2044398784637451,,,0.5,resnet18,cifar10,0.1,20,,3,88.43456790151714,0.0,70.6,0.0,39.758641975379284,0.08591276008608277
12,retrain,2,61.48395061879099,0.0,59.977777777777774,1.0,1.0,0.47,0.0,0.5931111111111111,19612.38956451416,1.7698727197802122,0.5219668745994568,,0.0,0.0,20.0,0.01,0.5,resnet18,cifar10,0.1,20,,3,,,,,,
