seed,method,epoch,remaining_accuracy,forget_accuracy,testing_accuracy,SVC_MIA_forget_correctness,SVC_MIA_forget_confidence,SVC_MIA_forget_entropy,SVC_MIA_forget_m_entropy,SVC_MIA_forget_prob,unlearn_time_ms,wasserstein_dist,activation_distance_forget,activation_distance_test,wasserstein_dist_retrain,activation_distance_retrain,param_epochs_for_unlearning,param_learning_rate_for_unlearning,param_alpha,param_arch,param_dataset,param_lr,param_epochs_train,param_forgetting_data_amount,class_to_forget,ra_gap,ua_gap,test_gap,mia_confidence_gap,average_gap,run_time_efficiency
25,FT,2,95.0035087694313,93.95555533175998,91.03,0.06044444444444441,0.13688888888888884,0.1631111111111111,0.45333333333333337,0.21333333333333337,20689.46409225464,1.1990813379792054,0.1345972716808319,,1.6930078929551942,0.4196094572544098,20.0,0.01,0.5,resnet18,cifar10,0.1,20,2250,,39.083040948700486,37.866666415744355,36.04,0.45511111111111124,28.361204618888983,0.9958935440495179
25,FT,4,97.92514618740863,94.84444464111328,91.62,0.05155555555555558,0.11244444444444446,0.15466666666666662,0.42000000000000004,0.2088888888888889,35055.275440216064,1.2058682985758689,0.15832380950450897,,1.7173338343212912,0.33111339807510376,20.0,0.01,0.5,resnet18,cifar10,0.1,20,2250,,25.843274859512064,29.066666934543193,25.430000000000007,0.2155555555555555,20.138874337402704,0.9948291476596195
25,FT,6,99.52514617384526,94.84444455295139,91.62,0.05155555555555558,0.11599999999999999,0.12844444444444447,0.348,0.20311111111111113,49435.36019325256,1.277366787898583,0.16733627021312714,,1.7249310023921265,0.3357655107975006,20.0,0.01,0.5,resnet18,cifar10,0.1,20,2250,,13.377777744226293,22.84444425455729,20.900000000000006,0.2128888888888889,14.33377772191812,0.9944981828615952
25,FT,8,99.93918128654971,94.22222191026475,91.64,0.05777777777777782,0.12355555555555553,0.12444444444444447,0.33111111111111113,0.20044444444444443,63803.948640823364,1.3041132378204443,0.17197516560554504,,1.7498895974420465,0.3375774025917053,20.0,0.01,0.5,resnet18,cifar10,0.1,20,2250,,5.969590661835255,22.799999633789056,21.180000000000007,0.23244444444444445,12.545508685017191,0.9943423438948589
25,FT,10,99.9906432748538,94.62222208658854,91.49,0.05377777777777781,0.13511111111111107,0.12355555555555553,0.32577777777777783,0.19466666666666665,78166.91946983337,1.3499244881087293,0.17864660918712616,,1.792404534468594,0.34046515822410583,20.0,0.01,0.5,resnet18,cifar10,0.1,20,2250,,1.384795333059202,20.044444010416655,17.19999999999999,0.25688888888888894,9.721532058091183,0.9939846035808017
25,FT,12,99.99766081871346,94.53333344184028,91.78,0.05466666666666664,0.13955555555555554,0.13022222222222224,0.3128888888888889,0.19244444444444442,92533.700466156,1.340488781500399,0.17865556478500366,,1.8080922906302332,0.34078100323677063,20.0,0.01,0.5,resnet18,cifar10,0.1,20,2250,,0.0023391812865440897,16.97777783203125,14.439999999999998,0.3044444444444444,7.93114036444056,0.9945194845893651
25,FT,14,100.0,94.53333353000217,91.76,0.05466666666666664,0.14577777777777778,0.136,0.3453333333333334,0.18577777777777782,106903.28121185303,1.3379713135761946,0.17989538609981537,,1.824251521921281,0.34196737408638,20.0,0.01,0.5,resnet18,cifar10,0.1,20,2250,,0.0,16.977777960883245,14.180000000000007,0.2964444444444444,7.863555601331924,0.9943824542503426
25,FT,16,100.0,94.84444455295139,91.69,0.05155555555555558,0.14800000000000002,0.14577777777777778,0.28755555555555556,0.18577777777777782,121323.3482837677,1.3212342353879385,0.18374064564704895,,1.8440808622293792,0.34181469678878784,20.0,0.01,0.5,resnet18,cifar10,0.1,20,2250,,0.0,17.15555556233724,14.200000000000003,0.2884444444444444,7.911000001695422,0.9947484199349648
25,FT,18,100.0,94.88888908555772,91.55,0.05111111111111111,0.1497777777777778,0.15466666666666662,0.2826666666666666,0.18533333333333335,135769.34790611267,1.3025292375458604,0.1832999289035797,,1.85938299822559,0.34022340178489685,20.0,0.01,0.5,resnet18,cifar10,0.1,20,2250,,0.0,17.200000162760418,13.989999999999995,0.29422222222222216,7.871055596245658,0.9954145753943154
25,FT,20,100.0,94.80000030517579,91.67,0.052000000000000046,0.1497777777777778,0.15733333333333333,0.2964444444444444,0.18577777777777782,150212.87536621094,1.2875971007890519,0.18276764452457428,,1.865111615674815,0.3406747877597809,20.0,0.01,0.5,resnet18,cifar10,0.1,20,2250,,0.0,16.933333869086383,13.989999999999995,0.2951111111111111,7.804611245049372,0.9962168933339699
